  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561399932824,      30360,          0,     19, "\_SB.PC00.XHCI._ADR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561399932847,      30360,          0,     19, "\_SB.PC00.XHCI._ADR", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561399933151,      30360,          0,     19, "\_SB.PC00.XHCI._ADR", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561399933256,      30360,          0,     24, "\_SB.PC00.XHCI.RHUB._PS0", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000010,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561400691563,      48495,          0,     24, "\_SB.PC00.TXHC.RHUB._PS2", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    5,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561400695050,      30360,          0,     24, "\_SB.PC00.TXHC.RHUB._PS2", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561400845597,      62670,          0,     19, "\_SB.PC00.TXHC._DSW", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561400875612,      62670,          0,     19, "\_SB.PC00.TXHC._DSW", "finished ",                3
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000014,                    7,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401313882,      62670,          0,     19, "\_SB.PC00.TXHC._STA", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401317085,      30360,          0,     19, "\_SB.PC00.TXHC._PS3", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401317101,      30360,          0,     19, "\_SB.PC00.TXHC._STA", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401320615,      30360,          0,     19, "\_SB.PC00.TXHC._STA", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401320624,      30360,          0,     19, "\_SB.PC00.TXHC._PS3", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401322514,      30360,          0,     17, "\_SB.PC00.D3C._ON", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401322528,      30360,          0,     19, "\_SB.PC00.TXHC._STA", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00000004, 0x00000220,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401329719,      30360,          0,     17, "\_SB.PC00.D3C._ON", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00004DB8,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401636861,        330,         90,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00004DB8,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401640274,        330,         90,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00004DB8,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401641207,        330,         90,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00004DB8,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401646032,        330,         90,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00004DB8,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401646599,        330,         90,     14, "\_SB.ATKD.WMNB", "started ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00004DB8,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401648865,        330,         90,     14, "\_SB.ATKD.WMNB", "finished ",                0
Microsoft-Windows-Kernel-Acpi ,          0,            7,          0,         16,          4,          0,        105, 0x0000000000000001, 0x00001BF4, 0x00004DB8,                    6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134024561401649276,        330,         90,     14, "\_SB.ATKD.WMNB", "started ",                0
